n,Group,cross_entropy
4,Agent,5.6402244592230035
4,Agent,9.702072208887632
4,Agent,8.159270984664051
4,Agent,9.776732798181058
4,Agent,6.1889999479278615
4,Agent,8.24222276105034
4,Agent,3.957968203597741
4,Agent,7.858222246650278
4,Agent,4.955827727831417
4,Agent,2.6806861854043316
4,Agent,3.776732924710926
4,Agent,8.247820342690327
4,Agent,10.727031782985499
4,Agent,3.3023849154398133
4,Agent,10.530470853631016
4,Agent,6.544100805036546
4,Agent,6.496883428086455
4,Agent,9.870920541286047
4,Agent,8.504280475162783
4,Agent,2.847779015183837
4,Agent,8.100314202940185
4,Agent,3.055811799577673
4,Agent,0.9882205014604045
4,Agent,1.792665310691465
4,Agent,8.739299349222895
4,Agent,6.88596020630732
4,Agent,7.664601762323229
4,Agent,7.463554826212383
4,Agent,8.248914726720452
4,Agent,4.119844076699586
4,Agent,6.837384626290401
4,Agent,7.8680974819888405
4,Agent,5.348123604204554
4,Agent,9.023885510075566
4,Agent,8.505488980493652
4,Agent,6.697445790609553
4,Agent,0.6561979083828142
4,Agent,3.984024765338768
4,Agent,3.055957495165265
4,Agent,8.798640177492588
4,Agent,7.678615183108185
4,Agent,10.643229955734364
4,Agent,3.1524448540439143
4,Agent,2.7197835709554106
4,Agent,11.49547640248275
4,Agent,9.345069411234043
4,Agent,9.080099395962414
4,Agent,6.78802259649991
4,Agent,1.0625395667183166
4,Agent,2.353234022287301
4,Agent,2.15078759490262
4,Agent,4.040352037977956
4,Agent,10.565413826117632
4,Agent,8.27517214439831
4,Agent,9.004744425493122
4,Agent,1.4699641180615097
4,Agent,7.794997546125288
4,Agent,7.196796308717932
4,Agent,1.2933861073955717
4,Agent,1.2719472348813652
4,Agent,4.696459529770736
4,Agent,8.70452630053123
4,Agent,5.779193471070174
4,Agent,2.814486892094994
4,Agent,7.506694660169245
4,Agent,11.564942267432048
4,Agent,9.925842288813543
4,Agent,4.424073817937057
4,Agent,1.2719472348813652
4,Agent,4.48309249028954
4,Agent,7.706836990382811
4,Agent,1.952218819744865
4,Agent,4.879524038928544
4,Agent,7.4331046280209145
4,Agent,1.7531834503115176
4,Agent,4.5488352897781725
4,Agent,8.501000196667597
4,Agent,10.733461481397264
4,Agent,1.0965101721610708
4,Agent,4.6763382143135965
4,Agent,9.082016869616266
4,Agent,10.131205322393585
4,Agent,9.21002791875821
4,Agent,3.436007512094734
4,Agent,4.163251954018561
4,Agent,1.7926324198557448
4,Agent,10.579356140901774
4,Agent,8.499823499135289
4,Agent,8.506179809511009
4,Agent,2.9275943957080814
4,Agent,3.762436821556658
4,Agent,4.8029607067141145
4,Agent,4.2114829477248445
4,Agent,1.7531834503115176
4,Agent,10.289562751398112
4,Agent,2.815594984669926
4,Agent,12.247607740622481
4,Agent,5.6744844954023534
4,Agent,9.538800852345224
4,Agent,10.917697969859846
4,Agent,10.916273960798277
4,Agent,8.900044407054844
4,Agent,6.382219221646817
4,Agent,5.680110566390055
4,Agent,5.919866470967404
4,Agent,6.940987369434147
4,Agent,1.459735279041374
4,Agent,2.0393981831612553
4,Agent,2.9300475590979462
4,Agent,9.468296903274245
4,Agent,10.310165771679541
4,Agent,8.6979900038332
4,Agent,0.8161185220453199
4,Agent,1.7265754407312501
4,Agent,6.399363662658844
4,Agent,5.039954584679836
4,Agent,2.7948639547240726
4,Agent,0.6636726172213082
4,Agent,7.136405109183968
4,Agent,1.9575386043709226
4,Agent,7.744771059307261
4,Agent,1.9663595024112208
4,Agent,9.219517385533823
4,Agent,7.039601893893774
4,Agent,7.2539521504228714
4,Agent,6.859890552236119
4,Agent,7.589398289966043
4,Agent,2.6604242566231044
4,Agent,11.118147947052098
4,Agent,3.251908638723126
4,Agent,1.4487523322536529
4,Agent,4.4044356798465705
4,Agent,10.797266484371194
4,Agent,10.728062919169897
4,Agent,1.9757249131661812
4,Agent,9.853484896072617
4,Agent,7.39633091599426
4,Agent,5.305636038297619
4,Agent,3.2050704493544453
4,Agent,3.963080399762295
4,Agent,7.750849195299943
4,Agent,4.609520280177369
4,Agent,10.386090574988863
4,Agent,6.3561950340093105
4,Agent,8.059877054395239
4,Agent,8.7286787795497
4,Agent,9.866797020178346
4,Agent,9.136219856133264
4,Agent,8.478363594209553
4,Agent,7.258208884288903
4,Agent,10.191748553583844
4,Agent,6.849050745209921
4,Agent,8.303070637515233
4,Agent,9.142436706929725
4,Agent,8.89018959027696
4,Agent,10.54059849595081
4,Agent,7.48366691107034
4,Agent,10.584414580544722
4,Agent,9.733499651401782
4,Agent,11.773770540811437
4,Agent,5.505268400952285
4,Agent,2.4376655703446644
4,Agent,9.203658953983881
4,Agent,1.425424259415791
4,Agent,4.615153770325586
4,Agent,9.8710207951897
4,Agent,7.087327047020949
4,Agent,1.0909500777207257
4,Agent,1.240268359349229
4,Agent,6.036498065089254
4,Agent,0.757553333169763
4,Agent,10.554940612183083
4,Agent,4.2822606953082
4,Agent,8.852675691179906
4,Agent,1.428595797874128
4,Agent,1.3199863239568557
4,Agent,9.074303696417603
4,Agent,6.72183670351377
4,Agent,9.858463133585147
4,Agent,1.5893582321731798
4,Agent,3.939777682533592
4,Agent,9.781546046383411
4,Agent,4.086005543503196
4,Agent,4.953835106077964
4,Agent,1.9659564198655304
4,Agent,9.529154859823263
4,Agent,9.193642390891085
4,Agent,5.322180839106749
4,Agent,7.932869258580092
4,Agent,9.722504686054261
4,Agent,9.968338677699332
4,Agent,1.5978975208855366
4,Agent,9.666472118863288
4,Agent,2.3484267724593915
4,Agent,1.271947257915434
4,Agent,11.101053817712133
4,Agent,0.7536628865426164
4,Agent,8.004814574631366
4,Agent,7.930230470471284
4,Agent,10.261078638218953
4,Agent,7.315277892468245
4,Agent,4.229677565415208
4,Agent,10.768521347541993
4,Agent,7.533205175070057
4,Agent,2.7980265298621885
4,Agent,6.440605476594422
4,Agent,2.4811359799547987
4,Agent,3.5193268431273554
4,Agent,8.801468891581077
4,Agent,4.263364083675266
4,Agent,2.3732689353292407
4,Agent,3.7734465678072793
4,Agent,3.3369537379091785
4,Agent,11.604714799292454
4,Agent,10.366289748961107
4,Agent,8.948396577347882
4,Agent,1.696196612336246
4,Agent,6.912384103918633
4,Agent,10.365319925328063
4,Agent,7.113778422543404
4,Agent,8.213762175006602
4,Agent,12.37194257921678
4,Agent,2.143892062841131
4,Agent,2.3484267724593915
4,Agent,4.436980923350494
4,Agent,8.574155449411201
4,Agent,8.945991043682541
4,Agent,5.338070769767401
4,Agent,9.151967290215612
4,Agent,6.054713596916506
4,Agent,7.904954526644007
4,Agent,6.6313835587248935
4,Agent,3.4004077480756094
4,Agent,1.7895958210106444
4,Agent,8.680258960989553
4,Agent,3.999994291495658
4,Agent,9.19150374463767
4,Agent,3.634899917635765
4,Agent,9.589904197492459
4,Agent,6.423241163618765
4,Agent,7.142477681901269
4,Agent,9.02944139859797
4,Agent,10.640027638511828
4,Agent,2.2471166978507013
4,Agent,3.0846841427185736
4,Agent,6.309831710930731
4,Agent,9.81431669925306
4,Agent,2.121306299362895
4,Agent,9.96885283748086
4,Agent,1.5328846836986962
4,Agent,1.7969670649751395
4,Agent,11.640227302397038
4,Agent,11.514440568538648
4,Agent,7.331102304837811
4,Agent,6.685451384679911
4,Agent,5.293430011458465
4,Agent,10.060567131477386
4,Agent,5.872777719990299
4,Agent,5.772718045018637
4,Agent,4.5045921426042135
4,Agent,5.906069607440153
4,Agent,7.733865586485821
4,Agent,8.651414522141794
4,Agent,10.803161753074168
4,Agent,8.69082012699126
4,Agent,7.088255389184547
4,Agent,7.0658174650025325
4,Agent,5.636270772503061
4,Agent,9.046041111922897
4,Agent,9.896706049656064
4,Agent,0.8618757522142733
4,Agent,1.075992923782341
4,Agent,1.2835948149472243
4,Agent,6.347034981603248
4,Agent,1.3137176224103613
4,Agent,1.6694696951827397
4,Agent,0.7084816995287625
4,Agent,4.1071584384399795
4,Agent,8.625501994696322
4,Agent,9.339462516561133
4,Agent,1.4931632494431624
4,Agent,1.7627244109110862
4,Agent,7.855340650750302
4,Agent,2.930037284041976
4,Agent,10.018066882775802
4,Agent,7.688889912549284
4,Agent,1.3929666690308222
4,Agent,8.01493425075576
4,Agent,2.150018099498069
4,Agent,1.5795931312586016
4,Agent,7.262206537301573
4,Agent,10.639668402720739
4,Agent,6.968518361661545
4,Agent,4.395888710807403
4,Agent,5.634742233063849
4,Agent,0.738376679485371
4,Agent,7.089924585175999
4,Agent,6.003467442696584
4,Agent,1.6093114964598783
4,Agent,8.694305114654169
4,Agent,7.535781282940258
4,Agent,8.151756218535494
4,Agent,8.234645344050724
4,Agent,10.077999314021355
4,Agent,2.9280085106963845
4,Agent,4.453367822565357
4,Agent,7.544923578016988
4,Agent,7.410937356347349
4,Agent,8.55230129804946
4,Agent,11.240171022047024
4,Agent,3.8156993250028783
4,Agent,1.6786791124935918
4,Agent,6.382664295235714
4,Agent,6.2360043794179285
4,Agent,5.103531546568893
4,Agent,10.394277472016979
4,Agent,9.326290980276056
4,Agent,6.9353094246333455
4,Agent,10.09170616458174
4,Agent,7.7902376211267175
4,Agent,5.636052482708318
4,Agent,9.353732845274475
4,Agent,6.996960730996172
4,Agent,10.237995922706482
4,Agent,9.971103352692413
4,Agent,1.271947257915434
4,Agent,10.983475536899544
4,Agent,9.254912756711882
4,Agent,6.911710506622006
4,Agent,6.709731647112704
4,Agent,5.136272523962924
4,Agent,8.263196655974705
4,Agent,11.532887322023711
4,Agent,8.228355171694448
4,Agent,5.531300505636218
4,Agent,6.177960494213376
4,Agent,5.954727798761291
4,Agent,11.831856724320401
4,Agent,8.578763909460328
4,Agent,8.430349532902948
4,Agent,9.291045780779195
4,Agent,6.762077705943907
4,Agent,9.038192476387021
4,Agent,7.572631130956644
4,Agent,8.19381118843386
4,Agent,5.294680157809887
4,Agent,6.153373858714919
4,Agent,0.757553333169763
4,Agent,9.781879050218977
4,Agent,4.97959842765904
4,Agent,3.9844701757910785
4,Agent,10.677097425005478
4,Agent,5.5640410974288805
4,Agent,6.590597259359269
4,Agent,7.23205058424199
4,Agent,1.3399149483802522
4,Agent,1.5978975208855366
4,Agent,4.30596272356458
4,Agent,4.321302331175587
4,Agent,5.119485579727228
4,Agent,2.189072466497817
4,Agent,2.7092530538581627
4,Agent,1.216468440370438
4,Agent,10.449085298918588
4,Agent,9.676002196171833
4,Agent,7.365850088797582
4,Agent,0.7248901470992918
4,Agent,5.936185187395305
4,Agent,3.690316224036492
4,Agent,1.5731969494362488
4,Agent,1.4106218406033237
4,Agent,9.218165684866582
4,Agent,10.424141916209972
4,Agent,9.261313698142349
4,Agent,8.113812677177178
4,Agent,2.321828987741937
4,Agent,1.699984481788585
4,Agent,8.5050277979709
4,Agent,8.117448334320391
4,Agent,7.164950219433315
4,Agent,0.7106523620871731
4,Agent,2.945818937040537
4,Agent,2.561470172678221
4,Agent,9.625903529704011
4,Agent,7.213998627092284
4,Agent,8.577718781595037
4,Agent,0.8300203997324843
4,Agent,11.49890437614467
4,Agent,4.724511496245518
4,Agent,3.079955179050747
4,Agent,8.651581889402898
4,Agent,9.583301532083704
4,Agent,0.476893809950548
4,Agent,6.008396473662949
4,Agent,8.663307939152853
4,Agent,10.783286583484681
4,Agent,7.000021394652881
4,Agent,13.129876975829525
4,Agent,6.277707950783643
4,Agent,5.718279633468802
4,Agent,8.082030648109491
4,Agent,8.524783127143618
4,Agent,5.621039742895499
4,Agent,4.773224537856158
4,Agent,8.57112246253543
4,Agent,4.4399648881992295
4,Agent,8.587660384189805
4,Agent,0.8481015852095568
4,Agent,10.345487968951344
4,Agent,1.4484415946836156
4,Agent,10.324046084892741
4,Agent,8.721181836443728
4,Agent,7.220487604489326
4,Agent,3.3524843261790105
4,Agent,5.436945241215788
4,Agent,5.189108966967506
4,Agent,5.887475080330835
4,Agent,8.65695532082296
4,Agent,9.419242445331367
4,Agent,2.316016125534586
4,Agent,3.3124758373013448
4,Agent,5.183090101133268
4,Agent,1.6943166727395789
4,Agent,3.845576514843802
4,Agent,1.6947079132587148
4,Agent,8.546669909468584
4,Agent,8.571504628819248
4,Agent,7.118665301989345
4,Agent,11.303533060460552
4,Agent,7.928475975792827
4,Agent,4.773083468581978
4,Agent,3.6455804135842835
4,Agent,4.674115165818193
4,Agent,8.73581473169018
4,Agent,8.876588569974466
4,Agent,6.7929570517833096
4,Agent,9.306349931014593
4,Agent,10.216279365436863
4,Agent,6.410206482769059
4,Agent,10.408276264135427
4,Agent,8.546208666879542
4,Agent,5.580520373660107
4,Agent,3.328188540541157
4,Agent,7.40326661254254
4,Agent,7.17818333011079
4,Agent,6.096126185652818
4,Agent,8.032177997192013
4,Agent,8.825762658818029
4,Agent,2.087769011392308
4,Agent,8.563972721304244
4,Agent,3.9411089798473458
4,Agent,2.4879718657973777
4,Agent,4.1188364123091015
4,Agent,9.108227273958157
4,Agent,11.567512310204831
4,Agent,9.844925865274842
4,Agent,7.60288710578693
4,Agent,1.082690452242545
4,Agent,7.997328850508636
4,Agent,5.960456738559471
4,Agent,9.109845241340496
4,Agent,1.4106218406033237
4,Agent,1.7265754407312501
4,Agent,1.7265754407312501
4,Agent,10.561013388047808
4,Agent,9.857259464953556
4,Agent,5.019182358497669
4,Agent,4.271583555004574
4,Agent,6.148415868895807
4,Agent,2.781578161102388
4,Agent,6.767791324389291
4,Agent,6.106568176813226
4,Agent,8.829762300046
4,Agent,7.962463172493449
4,Agent,4.028728051052576
4,Agent,1.281154823403832
4,Agent,10.76266390123805
4,Agent,4.92099733478004
4,Agent,6.985839735387721
4,Agent,2.1750438880554133
4,Agent,11.827095427526144
4,Agent,5.338070769767401
4,Agent,9.185732829208279
4,Agent,5.8775427253445915
4,Agent,0.655998645456082
4,Agent,6.838709991076424
4,Agent,10.359232428697956
4,Agent,5.416896481652527
4,Agent,4.078920044714235
4,Agent,8.951340207282794
4,Agent,4.443541767752264
4,Agent,2.330688928209789
4,Agent,9.128210497682495
4,Agent,5.417505998027992
4,Agent,3.8174379675359886
4,Agent,2.112394708929127
4,Agent,1.3319652999015252
4,Agent,8.759775426409023
4,Agent,8.538509906356555
4,Agent,8.398909099902932
4,Agent,9.40825590236923
4,Agent,7.607535829635767
4,Agent,9.137087077780913
4,Agent,4.533080236990712
4,Agent,2.5570000775886204
4,Agent,9.319390137784323
4,Agent,4.839860285952824
4,Agent,7.134950939947404
4,Agent,9.83112659207118
4,Agent,9.684863966847379
4,Agent,8.723889512203732
4,Agent,10.613548352503107
4,Agent,7.368985265387811
4,Agent,7.724508371331574
4,Agent,4.0671085475421895
4,Agent,10.600269209120539
4,Agent,9.327853595254746
4,Agent,9.397235072989467
4,Agent,4.732499410755452
4,Agent,10.140578816961021
4,Agent,6.662589734742849
4,Agent,4.514242877296545
4,Agent,1.1411944670182257
4,Agent,5.144583136068381
4,Agent,8.010300981897469
4,Agent,6.896979310539098
4,Agent,5.01145361084322
4,Agent,9.642685855638828
4,Agent,7.393744165903673
4,Agent,10.33306638327713
4,Agent,2.143945025656377
4,Agent,7.048346982700942
4,Agent,7.9691796151709475
4,Agent,5.484618349960147
4,Agent,11.514569586760144
4,Agent,8.035625732458746
4,Agent,1.888182942240233
4,Agent,3.0930789968309496
4,Agent,4.103733739403131
4,Agent,1.2396782587679773
4,Agent,5.784916406184417
4,Agent,6.279879707213092
4,Agent,11.714539636131835
4,Agent,4.992078976653391
4,Agent,7.8222249953253415
4,Agent,7.99850496818758
4,Agent,1.1999717850523628
4,Agent,9.680952004738106
4,Agent,11.043623542309756
4,Agent,3.4724847964445016
4,Agent,2.3699713851786464
4,Agent,1.3251988773472816
4,Agent,6.812595610147994
4,Agent,11.694806955284951
4,Agent,9.179258810801896
4,Agent,3.958112017969805
4,Agent,3.892231256756469
4,Agent,5.4180272803375376
4,Agent,11.153727168553848
4,Agent,9.607089693825353
4,Agent,1.5017988027555558
4,Agent,2.14306337308813
4,Agent,8.539946799456589
4,Agent,5.796022414271409
4,Agent,9.3329815821681
4,Agent,1.6144422402053986
4,Agent,3.89098571015232
4,Agent,8.437608783130326
4,Agent,11.957241826718159
4,Agent,7.9105866249519865
4,Agent,2.879055816078154
4,Agent,5.110710369492158
4,Agent,9.080335720678313
4,Agent,8.894297385053209
4,Agent,4.589559046926488
4,Agent,4.427624563503581
4,Agent,5.289082498039427
4,Agent,6.15190231451078
4,Agent,1.7895805523801922
4,Agent,7.378015490693699
4,Agent,9.360742567066504
4,Agent,2.917098589573176
4,Agent,7.114896395504727
4,Agent,5.400650156093394
4,Agent,8.054456645947948
4,Agent,3.8284069605830466
4,Agent,3.7544724693216627
4,Agent,9.292587425534762
4,Agent,7.610630371459755
4,Agent,9.302762514715276
4,Agent,8.752091533025148
4,Agent,6.6174657804712345
4,Agent,6.03507949795327
4,Agent,3.8981965244317265
4,Agent,5.783234368511686
4,Agent,10.226550166297738
4,Agent,8.738859816190082
4,Agent,6.660165371165712
4,Agent,7.947058172755091
4,Agent,4.286095188504695
4,Agent,6.504233254497009
4,Agent,3.554671436579438
4,Agent,9.935368425568038
4,Agent,9.413503760410055
4,Agent,8.177352430112673
4,Agent,11.122858054054669
4,Agent,9.80066051094003
4,Agent,1.4339664091210536
4,Agent,1.3020732372070603
4,Agent,7.168049548030218
4,Agent,3.7057403975618133
4,Agent,10.176454956562505
4,Agent,11.237918538791533
4,Agent,0.814793924990409
4,Agent,10.429542825889289
4,Agent,9.629153570954209
4,Agent,10.058427502355627
4,Agent,9.541901980964536
4,Agent,10.096480841730237
4,Agent,5.537341759415285
4,Agent,1.5330362340195072
4,Agent,7.1491367012586835
4,Agent,3.351606319941834
4,Agent,8.392782739797696
4,Agent,1.877433290973093
4,Agent,7.445916854486635
4,Agent,8.930536328055547
4,Agent,9.32745763725387
4,Agent,1.5563281093631256
4,Agent,10.418868102336637
4,Agent,5.253301863625092
4,Agent,7.736291974586992
4,Agent,7.485773466631562
4,Agent,10.565942463179118
4,Agent,2.080649122085848
4,Agent,7.178891551917802
4,Agent,2.7397022722815962
4,Agent,9.546043643943849
4,Agent,7.69936461785623
4,Agent,6.257679265554661
4,Agent,3.8065483302584835
4,Agent,10.157061268845675
4,Agent,9.720667376661687
4,Agent,1.7310996326670405
4,Agent,5.785090360098368
4,Agent,9.601794494189617
4,Agent,7.940514894430943
4,Agent,2.695552346814742
4,Agent,9.630617180900009
4,Agent,8.762632741479127
4,Agent,8.179845652805652
4,Agent,9.126678223818413
4,Agent,9.351046404712896
4,Agent,10.452278478217337
4,Agent,5.632716477842628
4,Agent,9.501907425499624
4,Agent,4.306471420681674
4,Agent,4.7993683742882265
4,Agent,4.322162861134058
4,Agent,10.413176940303295
4,Agent,2.5378853755753896
4,Agent,9.94757719660437
4,Agent,1.3691569264176737
4,Agent,4.307678742928652
4,Agent,2.8356342225986197
4,Agent,9.358383066490024
4,Agent,8.305727750315748
4,Agent,7.6205523136428575
4,Agent,4.822058311330626
4,Agent,10.026388273425237
4,Agent,1.6120730179380542
4,Agent,6.872741533624339
4,Agent,5.0759646454654535
4,Agent,7.2536695133340725
4,Agent,4.166399212828023
4,Agent,5.267871196602088
4,Agent,8.267640374962715
4,Agent,7.556259417976686
4,Agent,3.6917370902905713
4,Agent,6.694888195876668
4,Agent,8.070098837308462
4,Agent,3.8688018651435345
4,Agent,1.4589449107013672
4,Agent,2.4847637293130935
4,Agent,6.633443543190695
4,Agent,5.835664168764511
4,Agent,5.286133319413921
4,Agent,0.7607986534982139
4,Agent,9.802606970326453
4,Agent,3.0492963805082867
4,Agent,6.901565856643664
4,Agent,10.068328995351592
4,Agent,1.5982795003924963
4,Agent,5.153849738280649
4,Agent,8.33643898588416
4,Agent,4.842345419714929
4,Agent,9.277209179905618
4,Agent,1.568014018377612
4,Agent,9.78388630005469
4,Agent,6.181208631672176
4,Agent,9.470886482406453
4,Agent,4.31844549840356
4,Agent,1.5726814263516327
4,Agent,5.725267630595561
4,Agent,10.573655675105387
4,Agent,9.493293077140962
4,Agent,8.974427784933782
4,Agent,9.592786750432223
4,Agent,1.6899783655104208
4,Agent,5.31846473521201
4,Agent,7.221353492659352
4,Agent,2.9269170839052165
4,Agent,10.565359146830035
4,Agent,2.505154609265117
4,Agent,1.3780135021053064
4,Agent,5.506769851376992
4,Agent,10.656213962600408
4,Agent,8.38918369815909
4,Agent,9.335263668701296
4,Agent,7.681993901358164
4,Agent,1.5570945041320015
4,Agent,1.7054539331418619
4,Agent,5.798648325906722
4,Agent,4.5161574463570275
4,Agent,4.883698489417073
4,Agent,2.4224927056254693
4,Agent,3.4071401783928352
4,Agent,8.413274575891217
4,Agent,9.234057293439056
4,Agent,1.4457690746790983
4,Agent,9.393528445888201
4,Agent,2.466982890832432
4,Agent,6.689491503659579
4,Agent,5.6963106208219205
4,Agent,10.028291708836313
4,Agent,6.002901119222381
4,Agent,7.0591465726211755
4,Agent,9.318835443113079
4,Agent,7.813825542325478
4,Agent,9.182155899075475
4,Agent,8.764519027435503
4,Agent,1.4487629685717083
4,Agent,10.553140048056974
4,Agent,8.444055601587639
4,Agent,7.244771010295769
4,Agent,2.8567907367615653
4,Agent,10.29175421567033
4,Agent,4.644628918366189
4,Agent,3.2984673672883065
4,Agent,9.342797286824789
4,Agent,10.264851015087679
4,Agent,8.253017602906333
4,Agent,1.3020732372070603
4,Agent,10.935843616477861
4,Agent,9.874231154158053
4,Agent,8.423208011540247
4,Agent,8.025300379139312
4,Agent,6.449930633094601
4,Agent,3.601506306714557
4,Agent,3.3235961916244543
4,Agent,9.807934294919619
4,Agent,8.15600780176744
4,Agent,1.2906630090956719
4,Agent,1.0087192517493269
4,Agent,6.225935281773511
4,Agent,9.720885490398512
4,Agent,1.7017229550809052
4,Agent,11.287652211473237
4,Agent,12.33218412340608
4,Agent,2.362734895540293
4,Agent,0.7115731680082453
4,Agent,1.9981731419498276
4,Agent,1.6244693708199263
4,Agent,7.285823915587621
4,Agent,11.311920669627696
4,Agent,8.448565270799984
4,Agent,10.103181028522497
4,Agent,1.099646619624155
4,Agent,0.8779877942771995
4,Agent,11.575666355579896
4,Agent,4.407258403784754
4,Agent,8.542925969262932
4,Agent,7.758405508149152
4,Agent,11.229058743974438
4,Agent,6.0408755026812715
4,Agent,4.970136651137176
4,Agent,9.756427960493586
4,Agent,10.261955993435512
4,Agent,1.3231323421984478
4,Agent,1.7017229550809052
4,Agent,7.674393478899651
4,Agent,3.9025187986107426
4,Agent,1.9924457516779317
4,Agent,2.951723667472994
4,Agent,10.012845508668137
4,Agent,5.787313106239187
4,Agent,9.878924039232759
4,Agent,7.116409372959879
4,Agent,10.141166821213737
4,Agent,10.239876356411601
4,Agent,8.110999190522065
4,Agent,0.8068362429850785
4,Agent,1.6138091531380006
4,Agent,4.903699975891053
4,Agent,5.543321471983637
4,Agent,10.770379788273281
4,Agent,8.747557990093371
4,Agent,1.3020732372070603
4,Agent,8.663314059232244
4,Agent,2.2377442963013014
4,Agent,9.08289270286359
4,Agent,0.7087168039484714
4,Agent,3.6594329875902014
4,Agent,5.304172897781046
4,Agent,10.356284436760328
4,Agent,3.953898587541496
4,Agent,2.152588363121233
4,Agent,10.72309699549317
4,Agent,6.434243532303788
4,Agent,7.664137535540149
4,Agent,6.914621838692507
4,Agent,1.0866620533499036
4,Agent,6.701418103465458
4,Agent,10.097470836862614
4,Agent,3.7029338240895986
4,Agent,6.006548777957405
4,Agent,9.034303140334195
4,Agent,10.564388584844668
4,Agent,2.641480779526407
4,Agent,10.530784503221462
4,Agent,6.665989969517126
4,Agent,8.576317074683438
4,Agent,1.3020732372070603
4,Agent,11.527897829167763
4,Agent,6.988592322358163
4,Agent,8.103468638343893
4,Agent,8.937057981566381
4,Agent,9.657424577240356
4,Agent,11.02100888793017
4,Agent,11.26150482893758
4,Agent,5.95404689988164
4,Agent,1.9685099275757068
4,Agent,8.665084819237151
4,Agent,4.237335764744704
4,Agent,7.736450418239485
4,Agent,8.5578966313861
4,Agent,11.625436988109058
4,Agent,7.979687993299971
4,Agent,8.207962793070767
4,Agent,9.332834687692454
4,Agent,2.8168557723205825
4,Agent,1.3879579104967001
4,Agent,2.2011080932729485
4,Agent,9.858963932189456
4,Agent,8.077202621470805
4,Agent,12.261804698430574
4,Agent,1.68822595193355
4,Agent,5.493973522800539
4,Agent,1.635907792871614
4,Agent,1.9603093401587859
4,Agent,8.84065245851112
4,Agent,0.7292915618178559
4,Agent,1.3020655380204504
4,Agent,10.778580869465713
4,Agent,4.808448851958062
4,Agent,6.416490615764709
4,Agent,7.646810135423957
4,Agent,1.794495690957552
4,Agent,8.390914399744004
4,Agent,1.2207503732415796
4,Agent,7.853296666671814
4,Agent,6.59853257205698
4,Agent,7.251555503494618
4,Agent,7.29339861042431
4,Agent,6.111989020895378
4,Agent,0.7574857780193476
4,Agent,6.645065120958128
4,Agent,8.201389886066943
4,Agent,4.826833498320816
4,Agent,6.292780547894301
4,Agent,8.846802909186062
4,Agent,9.613008886607922
4,Agent,5.060892960707188
4,Agent,4.067524403991604
4,Agent,4.2220812694537715
4,Agent,10.770738509944701
4,Agent,7.649228887960621
4,Agent,9.113106891056665
4,Agent,6.893841498030991
4,Agent,8.94265039279921
4,Agent,8.258697289274638
4,Agent,12.663676520816825
4,Agent,3.7026187365976653
4,Agent,1.7973027570474565
4,Agent,5.812060705216712
4,Agent,4.4349996774914136
4,Agent,4.132577350407833
4,Agent,7.715810760031249
4,Agent,2.8426763443279413
4,Agent,5.9674931564568405
4,Agent,6.905942071177378
4,Agent,5.99856156288597
4,Agent,8.533405345259375
4,Agent,6.665604603556367
4,Agent,7.493832805491628
4,Agent,1.5778897832571694
4,Agent,11.037408765715766
4,Agent,9.27604184752809
4,Agent,7.911818905904044
4,Agent,7.906424825515941
4,Agent,7.335092871763599
4,Agent,1.5325849188783183
4,Agent,9.107883434551859
4,Agent,9.396073437061474
4,Agent,7.52581400836893
4,Agent,2.089568114294076
4,Agent,9.870803548683684
4,Agent,4.721752377758929
4,Agent,3.913968891218213
4,Agent,7.130470108746531
4,Agent,5.560324545466183
4,Agent,3.1764183410762943
4,Agent,6.714814606714749
4,Agent,5.6241311391003475
4,Agent,10.33188216761518
4,Agent,1.4862463247373565
4,Agent,1.7973027570474565
4,Agent,3.99074967621251
4,Agent,3.8186090284896785
4,Agent,6.050361056958132
4,Agent,10.266113285338086
4,Agent,10.282785729775066
4,Agent,10.822820698627966
4,Agent,9.940441563676469
4,Agent,5.573123420017139
4,Agent,8.288979463471653
4,Agent,8.84927793856019
4,Agent,2.8939872261992865
4,Agent,1.622167070349272
4,Agent,12.344875873457532
4,Agent,8.787715229470187
4,Agent,2.454804078766016
4,Agent,6.651177928217617
4,Agent,10.850190343878388
4,Agent,9.807213994615632
4,Agent,9.446027033655346
4,Agent,1.0402802162110616
4,Agent,6.9695979611216
4,Agent,7.985911620017399
4,Agent,7.330660091917998
4,Agent,7.957313357461387
4,Agent,7.251705493637411
4,Agent,1.4417260720217702
4,Agent,7.284871639182697
4,Agent,8.058934700809505
4,Agent,9.301936550292005
4,Agent,4.76709722844071
4,Agent,8.104362349393757
4,Agent,7.906629616036713
4,Agent,1.5667864660435198
4,Agent,4.354715102417981
4,Agent,8.352866830840798
4,Agent,10.287927679332627
4,Agent,1.3020655380204504
4,Agent,8.889488251236534
4,Agent,11.84748700434527
4,Agent,7.392161396220969
4,Agent,7.65013362177705
4,Agent,6.760142196916057
4,Agent,6.437296659698411
4,Agent,6.992061443410651
4,Agent,6.138650620028527
4,Agent,9.086532115090101
4,Agent,1.7973027570474565
4,Agent,1.6108037134403828
4,Agent,5.003636142910395
4,Agent,4.511172804601461
4,Agent,5.389983873312911
4,Agent,8.427327727419774
4,Agent,10.32380347839778
4,Agent,6.327362146153737
4,Agent,3.0566849009117423
4,Agent,5.360213969883596
